instant,dteday,season,yr,mnth,hr,holiday,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day,month,year
742,2011-02-03,1,0,2,7,False,4,1,0.14,0.1212,0.5,0.3284,1.0,86.0,87.0,,,
743,2011-02-03,1,0,2,8,False,4,1,0.14,0.1212,0.5,0.3582,4.0,184.0,188.0,,,
744,2011-02-03,1,0,2,9,False,4,1,0.16,0.1364,0.47,0.2985,6.0,127.0,133.0,,,
745,2011-02-03,1,0,2,10,False,4,1,0.18,0.1515,0.43,0.3284,2.0,50.0,52.0,,,
746,2011-02-03,1,0,2,11,False,4,1,0.18,0.1364,0.43,0.4478,9.0,55.0,64.0,,,
747,2011-02-03,1,0,2,12,False,4,1,0.2,0.1818,0.4,0.3582,2.0,67.0,69.0,,,
748,2011-02-03,1,0,2,13,False,4,1,0.2,0.1667,0.4,0.4179,4.0,47.0,51.0,,,
749,2011-02-03,1,0,2,14,False,4,1,0.22,0.197,0.37,0.3881,4.0,43.0,47.0,,,
750,2011-02-03,1,0,2,15,False,4,1,0.22,0.197,0.37,0.3284,4.0,56.0,60.0,,,
751,2011-02-03,1,0,2,16,False,4,1,0.22,0.2121,0.37,0.2537,5.0,73.0,78.0,,,
752,2011-02-03,1,0,2,17,False,4,1,0.2,0.197,0.4,0.194,5.0,170.0,175.0,,,
753,2011-02-03,1,0,2,18,False,4,1,0.2,0.2121,0.4,0.1642,2.0,145.0,147.0,,,
754,2011-02-03,1,0,2,19,False,4,1,0.2,0.2576,0.4,0.0,4.0,92.0,96.0,,,
755,2011-02-03,1,0,2,20,False,4,1,0.2,0.2273,0.47,0.0896,1.0,108.0,109.0,,,
756,2011-02-03,1,0,2,21,False,4,1,0.18,0.2121,0.55,0.1045,1.0,53.0,54.0,,,
757,2011-02-03,1,0,2,22,False,4,1,0.18,0.2121,0.51,0.0896,2.0,39.0,41.0,,,
758,2011-02-03,1,0,2,23,False,4,1,0.2,0.2273,0.47,0.1045,4.0,34.0,38.0,,,
759,2011-02-04,1,0,2,0,False,5,2,0.2,0.2576,0.44,0.0,3.0,10.0,13.0,,,
760,2011-02-04,1,0,2,1,False,5,2,0.16,0.2273,0.59,0.0,0.0,7.0,7.0,,,
761,2011-02-04,1,0,2,2,False,5,2,0.14,0.1667,0.63,0.1045,0.0,1.0,1.0,,,
762,2011-02-04,1,0,2,3,False,5,2,0.14,0.1667,0.63,0.1045,0.0,1.0,1.0,,,
763,2011-02-04,1,0,2,5,False,5,2,0.14,0.1515,0.63,0.1343,0.0,7.0,7.0,,,
764,2011-02-04,1,0,2,6,False,5,2,0.16,0.2273,0.55,0.0,2.0,26.0,28.0,,,
765,2011-02-04,1,0,2,7,False,5,1,0.14,0.2121,0.59,0.0,0.0,87.0,87.0,,,
766,2011-02-04,1,0,2,8,False,5,1,0.14,0.1515,0.74,0.1343,3.0,217.0,220.0,,,
767,2011-02-04,1,0,2,9,False,5,2,0.16,0.1818,0.8,0.1343,3.0,124.0,127.0,,,
768,2011-02-04,1,0,2,10,False,5,2,0.2,0.2121,0.51,0.1343,5.0,46.0,51.0,,,
769,2011-02-04,1,0,2,11,False,5,1,0.22,0.2273,0.51,0.1642,3.0,61.0,64.0,,,
770,2011-02-04,1,0,2,12,False,5,2,0.24,0.2424,0.48,0.1642,8.0,78.0,86.0,,,
771,2011-02-04,1,0,2,13,False,5,2,0.26,0.2576,0.5,0.2239,9.0,73.0,82.0,,,
772,2011-02-04,1,0,2,14,False,5,2,0.28,0.2727,0.45,0.1642,15.0,76.0,91.0,,,
773,2011-02-04,1,0,2,15,False,5,2,0.28,0.2727,0.48,0.2537,9.0,81.0,90.0,,,
774,2011-02-04,1,0,2,16,False,5,2,0.3,0.2879,0.42,0.2239,8.0,91.0,99.0,,,
775,2011-02-04,1,0,2,17,False,5,2,0.26,0.2727,0.56,0.1343,10.0,195.0,205.0,,,
776,2011-02-04,1,0,2,18,False,5,2,0.24,0.2576,0.6,0.1045,3.0,152.0,155.0,,,
777,2011-02-04,1,0,2,19,False,5,2,0.24,0.2424,0.65,0.1343,1.0,102.0,103.0,,,
778,2011-02-04,1,0,2,20,False,5,2,0.24,0.2424,0.65,0.1642,2.0,69.0,71.0,,,
779,2011-02-04,1,0,2,21,False,5,2,0.24,0.2424,0.7,0.1642,2.0,41.0,43.0,,,
780,2011-02-04,1,0,2,22,False,5,2,0.24,0.2424,0.65,0.1642,1.0,45.0,46.0,,,
781,2011-02-04,1,0,2,23,False,5,2,0.24,0.2424,0.7,0.1343,1.0,30.0,31.0,,,
782,2011-02-05,1,0,2,0,False,6,2,0.24,0.2424,0.7,0.1642,3.0,36.0,39.0,,,
783,2011-02-05,1,0,2,1,False,6,2,0.24,0.2424,0.65,0.1642,1.0,17.0,18.0,,,
784,2011-02-05,1,0,2,2,False,6,2,0.24,0.2424,0.75,0.1642,5.0,12.0,17.0,,,
785,2011-02-05,1,0,2,3,False,6,2,0.24,0.2424,0.75,0.1642,1.0,10.0,11.0,,,
786,2011-02-05,1,0,2,4,False,6,3,0.22,0.2273,0.93,0.1343,0.0,8.0,8.0,,,
787,2011-02-05,1,0,2,5,False,6,3,0.2,0.2273,1.0,0.0896,0.0,9.0,9.0,,,
788,2011-02-05,1,0,2,6,False,6,3,0.2,0.2576,1.0,0.0,0.0,4.0,4.0,,,
789,2011-02-05,1,0,2,7,False,6,3,0.22,0.2576,0.93,0.0896,0.0,4.0,4.0,,,
790,2011-02-05,1,0,2,8,False,6,3,0.2,0.2273,1.0,0.0896,0.0,10.0,10.0,,,
791,2011-02-05,1,0,2,9,False,6,3,0.2,0.2273,1.0,0.0896,3.0,17.0,20.0,,,
792,2011-02-05,1,0,2,10,False,6,3,0.2,0.2121,1.0,0.1343,3.0,31.0,34.0,,,
793,2011-02-05,1,0,2,11,False,6,3,0.22,0.2273,1.0,0.1343,1.0,46.0,47.0,,,
794,2011-02-05,1,0,2,12,False,6,3,0.22,0.2273,1.0,0.1642,10.0,42.0,52.0,,,
795,2011-02-05,1,0,2,13,False,6,3,0.22,0.2273,1.0,0.1642,10.0,62.0,72.0,,,
796,2011-02-05,1,0,2,14,False,6,3,0.22,0.2727,1.0,0.0,5.0,50.0,55.0,,,
797,2011-02-05,1,0,2,15,False,6,3,0.22,0.2727,1.0,0.0,11.0,49.0,60.0,,,
798,2011-02-05,1,0,2,16,False,6,3,0.22,0.2273,1.0,0.1343,8.0,63.0,71.0,,,
799,2011-02-05,1,0,2,17,False,6,2,0.24,0.2121,1.0,0.2836,14.0,64.0,78.0,,,
800,2011-02-05,1,0,2,18,False,6,2,0.28,0.2424,0.93,0.4478,2.0,81.0,83.0,,,
801,2011-02-05,1,0,2,19,False,6,2,0.28,0.2424,0.93,0.4478,6.0,78.0,84.0,,,
802,2011-02-05,1,0,2,20,False,6,1,0.3,0.2879,0.87,0.2537,5.0,64.0,69.0,,,
803,2011-02-05,1,0,2,21,False,6,1,0.26,0.2576,1.0,0.194,3.0,53.0,56.0,,,
804,2011-02-05,1,0,2,22,False,6,1,0.26,0.2727,0.93,0.1343,2.0,43.0,45.0,,,
805,2011-02-05,1,0,2,23,False,6,1,0.26,0.2576,0.93,0.2239,7.0,52.0,59.0,,,
806,2011-02-06,1,0,2,0,False,0,1,0.26,0.2576,0.7,0.194,2.0,37.0,39.0,,,
807,2011-02-06,1,0,2,1,False,0,1,0.26,0.2273,0.65,0.4179,4.0,40.0,44.0,,,
808,2011-02-06,1,0,2,2,False,0,1,0.26,0.2273,0.6,0.3284,0.0,20.0,20.0,,,
809,2011-02-06,1,0,2,3,False,0,1,0.26,0.2879,0.6,0.0896,3.0,10.0,13.0,,,
810,2011-02-06,1,0,2,4,False,0,1,0.26,0.2273,0.6,0.3582,0.0,2.0,2.0,,,
811,2011-02-06,1,0,2,5,False,0,1,0.26,0.2576,0.6,0.2239,0.0,1.0,1.0,,,
812,2011-02-06,1,0,2,6,False,0,1,0.26,0.2576,0.6,0.2239,0.0,1.0,1.0,,,
813,2011-02-06,1,0,2,7,False,0,1,0.24,0.2424,0.65,0.1642,0.0,8.0,8.0,,,
814,2011-02-06,1,0,2,8,False,0,1,0.24,0.2576,0.65,0.1045,2.0,21.0,23.0,,,
815,2011-02-06,1,0,2,9,False,0,1,0.28,0.2879,0.56,0.1045,7.0,38.0,45.0,,,
816,2011-02-06,1,0,2,10,False,0,1,0.3,0.2879,0.52,0.2537,15.0,74.0,89.0,,,
817,2011-02-06,1,0,2,11,False,0,1,0.32,0.303,0.49,0.2537,28.0,89.0,117.0,,,
818,2011-02-06,1,0,2,12,False,0,1,0.34,0.3333,0.46,0.0,48.0,126.0,174.0,,,
819,2011-02-06,1,0,2,13,False,0,1,0.34,0.3636,0.46,0.0,47.0,135.0,182.0,,,
820,2011-02-06,1,0,2,14,False,0,1,0.34,0.3485,0.46,0.0896,47.0,114.0,161.0,,,
821,2011-02-06,1,0,2,15,False,0,1,0.34,0.3485,0.46,0.0896,52.0,130.0,182.0,,,
822,2011-02-06,1,0,2,16,False,0,1,0.34,0.3485,0.49,0.1045,42.0,115.0,157.0,,,
823,2011-02-06,1,0,2,17,False,0,1,0.34,0.3636,0.46,0.0,24.0,97.0,121.0,,,
824,2011-02-06,1,0,2,18,False,0,1,0.3,0.303,0.56,0.1642,13.0,65.0,78.0,,,
825,2011-02-06,1,0,2,19,False,0,1,0.28,0.2879,0.61,0.1343,1.0,20.0,21.0,,,
826,2011-02-06,1,0,2,20,False,0,1,0.28,0.2879,0.61,0.1045,5.0,21.0,26.0,,,
827,2011-02-06,1,0,2,21,False,0,1,0.26,0.303,0.6,0.0,5.0,22.0,27.0,,,
828,2011-02-06,1,0,2,22,False,0,1,0.26,0.303,0.6,0.0,5.0,57.0,62.0,,,
829,2011-02-06,1,0,2,23,False,0,1,0.24,0.2879,0.65,0.0,4.0,26.0,30.0,,,
830,2011-02-07,1,0,2,0,False,1,1,0.24,0.2879,0.65,0.0,1.0,14.0,15.0,,,
831,2011-02-07,1,0,2,1,False,1,1,0.22,0.2727,0.75,0.0,1.0,4.0,5.0,,,
832,2011-02-07,1,0,2,2,False,1,1,0.2,0.2576,0.8,0.0,0.0,3.0,3.0,,,
833,2011-02-07,1,0,2,3,False,1,1,0.2,0.2576,0.86,0.0,0.0,1.0,1.0,,,
834,2011-02-07,1,0,2,4,False,1,1,0.2,0.2576,0.86,0.0,1.0,1.0,2.0,,,
835,2011-02-07,1,0,2,5,False,1,1,0.2,0.2576,0.86,0.0,1.0,9.0,10.0,,,
836,2011-02-07,1,0,2,6,False,1,1,0.18,0.2424,0.93,0.0,1.0,29.0,30.0,,,
837,2011-02-07,1,0,2,7,False,1,1,0.18,0.2424,0.86,0.0,6.0,89.0,95.0,,,
838,2011-02-07,1,0,2,8,False,1,2,0.16,0.2273,1.0,0.0,7.0,223.0,230.0,,,
839,2011-02-07,1,0,2,9,False,1,1,0.22,0.2727,0.8,0.0,3.0,115.0,118.0,,,
840,2011-02-07,1,0,2,10,False,1,1,0.24,0.2576,0.75,0.1045,6.0,49.0,55.0,,,
841,2011-02-07,1,0,2,11,False,1,1,0.3,0.3182,0.65,0.0896,11.0,36.0,47.0,,,
842,2011-02-07,1,0,2,12,False,1,2,0.32,0.3485,0.62,0.0,7.0,59.0,66.0,,,
843,2011-02-07,1,0,2,13,False,1,2,0.36,0.3636,0.57,0.0896,10.0,54.0,64.0,,,
844,2011-02-07,1,0,2,14,False,1,2,0.36,0.3636,0.57,0.0896,8.0,52.0,60.0,,,
845,2011-02-07,1,0,2,15,False,1,2,0.38,0.3939,0.54,0.0896,4.0,46.0,50.0,,,
846,2011-02-07,1,0,2,16,False,1,2,0.36,0.3485,0.57,0.1343,16.0,98.0,114.0,,,
847,2011-02-07,1,0,2,17,False,1,2,0.32,0.3182,0.7,0.1642,9.0,207.0,216.0,,,
848,2011-02-07,1,0,2,18,False,1,2,0.34,0.3333,0.66,0.1343,5.0,170.0,175.0,,,
849,2011-02-07,1,0,2,19,False,1,2,0.32,0.3485,0.7,0.0,5.0,123.0,128.0,,,
850,2011-02-07,1,0,2,20,False,1,2,0.32,0.3333,0.7,0.1045,6.0,82.0,88.0,,,
851,2011-02-07,1,0,2,21,False,1,1,0.32,0.3485,0.7,0.0,3.0,75.0,78.0,,,
852,2011-02-07,1,0,2,22,False,1,1,0.28,0.303,0.81,0.0896,3.0,34.0,37.0,,,
853,2011-02-07,1,0,2,23,False,1,2,0.3,0.3333,0.81,0.0,6.0,19.0,25.0,,,
854,2011-02-08,1,0,2,0,False,2,2,0.28,0.3182,0.87,0.0,4.0,6.0,10.0,,,
855,2011-02-08,1,0,2,1,False,2,2,0.28,0.3182,0.87,0.0,0.0,4.0,4.0,,,
856,2011-02-08,1,0,2,2,False,2,2,0.26,0.2727,0.93,0.1045,1.0,1.0,2.0,,,
857,2011-02-08,1,0,2,3,False,2,3,0.28,0.2727,0.93,0.1642,0.0,1.0,1.0,,,
858,2011-02-08,1,0,2,4,False,2,1,0.26,0.2576,0.93,0.1642,0.0,3.0,3.0,,,
859,2011-02-08,1,0,2,5,False,2,1,0.26,0.2273,0.81,0.3284,0.0,2.0,2.0,,,
860,2011-02-08,1,0,2,6,False,2,1,0.26,0.2273,0.7,0.3284,0.0,39.0,39.0,,,
861,2011-02-08,1,0,2,7,False,2,1,0.24,0.197,0.65,0.4179,3.0,97.0,100.0,,,
862,2011-02-08,1,0,2,8,False,2,1,0.24,0.197,0.56,0.4925,7.0,236.0,243.0,,,
863,2011-02-08,1,0,2,9,False,2,1,0.24,0.197,0.52,0.4925,7.0,128.0,135.0,,,
864,2011-02-08,1,0,2,10,False,2,1,0.22,0.1818,0.47,0.5522,4.0,44.0,48.0,,,
865,2011-02-08,1,0,2,11,False,2,1,0.22,0.1818,0.47,0.4627,1.0,49.0,50.0,,,
866,2011-02-08,1,0,2,12,False,2,1,0.24,0.197,0.38,0.4925,2.0,63.0,65.0,,,
867,2011-02-08,1,0,2,13,False,2,2,0.24,0.197,0.32,0.4478,2.0,48.0,50.0,,,
868,2011-02-08,1,0,2,14,False,2,1,0.22,0.197,0.37,0.4179,3.0,61.0,64.0,,,
869,2011-02-08,1,0,2,15,False,2,1,0.22,0.197,0.35,0.3881,6.0,45.0,51.0,,,
870,2011-02-08,1,0,2,16,False,2,1,0.22,0.1818,0.35,0.5224,4.0,79.0,83.0,,,
871,2011-02-08,1,0,2,17,False,2,1,0.22,0.1818,0.32,0.5821,4.0,172.0,176.0,,,
872,2011-02-08,1,0,2,18,False,2,1,0.2,0.1818,0.32,0.3881,1.0,151.0,152.0,,,
873,2011-02-08,1,0,2,19,False,2,1,0.16,0.1212,0.4,0.4627,1.0,100.0,101.0,,,
874,2011-02-08,1,0,2,20,False,2,1,0.16,0.1364,0.4,0.3284,3.0,53.0,56.0,,,
875,2011-02-08,1,0,2,21,False,2,1,0.14,0.1061,0.33,0.4627,8.0,46.0,54.0,,,
876,2011-02-08,1,0,2,22,False,2,1,0.12,0.1061,0.33,0.3582,0.0,29.0,29.0,,,
877,2011-02-08,1,0,2,23,False,2,1,0.12,0.1061,0.33,0.3284,3.0,9.0,12.0,,,
878,2011-02-09,1,0,2,0,False,3,1,0.1,0.0758,0.36,0.3582,0.0,17.0,17.0,,,
879,2011-02-09,1,0,2,1,False,3,1,0.1,0.1061,0.36,0.2239,0.0,7.0,7.0,,,
880,2011-02-09,1,0,2,2,False,3,1,0.08,0.0758,0.38,0.2836,1.0,2.0,3.0,,,
881,2011-02-09,1,0,2,3,False,3,1,0.06,0.0758,0.45,0.1343,0.0,2.0,2.0,,,
882,2011-02-09,1,0,2,5,False,3,1,0.06,0.1061,0.45,0.1045,0.0,7.0,7.0,,,
883,2011-02-09,1,0,2,6,False,3,1,0.06,0.1515,0.45,0.0,0.0,43.0,43.0,,,
884,2011-02-09,1,0,2,7,False,3,1,0.06,0.1061,0.49,0.1045,4.0,95.0,99.0,,,
885,2011-02-09,1,0,2,8,False,3,1,0.1,0.1364,0.42,0.0,1.0,198.0,199.0,,,
886,2011-02-09,1,0,2,9,False,3,1,0.12,0.1364,0.39,0.1642,4.0,119.0,123.0,,,
887,2011-02-09,1,0,2,10,False,3,1,0.14,0.1818,0.36,0.0,8.0,51.0,59.0,,,
888,2011-02-09,1,0,2,11,False,3,2,0.14,0.1515,0.43,0.1642,1.0,40.0,41.0,,,
889,2011-02-09,1,0,2,12,False,3,2,0.18,0.1818,0.4,0.2239,4.0,57.0,61.0,,,
890,2011-02-09,1,0,2,13,False,3,1,0.18,0.1667,0.4,0.2537,2.0,67.0,69.0,,,
891,2011-02-09,1,0,2,14,False,3,1,0.2,0.1818,0.34,0.2985,2.0,56.0,58.0,,,
892,2011-02-09,1,0,2,15,False,3,2,0.2,0.1818,0.34,0.2836,3.0,61.0,64.0,,,
893,2011-02-09,1,0,2,16,False,3,2,0.2,0.197,0.37,0.2537,7.0,72.0,79.0,,,
894,2011-02-09,1,0,2,17,False,3,2,0.2,0.197,0.34,0.2537,9.0,157.0,166.0,,,
895,2011-02-09,1,0,2,18,False,3,2,0.18,0.1667,0.47,0.2985,2.0,168.0,170.0,,,
896,2011-02-09,1,0,2,19,False,3,3,0.14,0.1212,0.86,0.2537,1.0,87.0,88.0,,,
897,2011-02-09,1,0,2,20,False,3,3,0.14,0.1515,0.86,0.1642,0.0,84.0,84.0,,,
898,2011-02-09,1,0,2,21,False,3,2,0.14,0.1515,0.86,0.1642,0.0,83.0,83.0,,,
899,2011-02-09,1,0,2,22,False,3,3,0.16,0.1667,0.8,0.1642,4.0,42.0,46.0,,,
900,2011-02-09,1,0,2,23,False,3,3,0.16,0.1515,0.8,0.194,0.0,37.0,37.0,,,
901,2011-02-10,1,0,2,0,False,4,3,0.14,0.1364,0.86,0.194,0.0,16.0,16.0,,,
902,2011-02-10,1,0,2,1,False,4,3,0.14,0.1515,0.8,0.1343,0.0,7.0,7.0,,,
903,2011-02-10,1,0,2,2,False,4,3,0.14,0.1515,0.8,0.1343,0.0,3.0,3.0,,,
904,2011-02-10,1,0,2,4,False,4,2,0.14,0.1364,0.59,0.2239,0.0,1.0,1.0,,,
905,2011-02-10,1,0,2,5,False,4,2,0.12,0.1212,0.5,0.2239,0.0,6.0,6.0,,,
906,2011-02-10,1,0,2,6,False,4,2,0.12,0.1212,0.54,0.2836,0.0,26.0,26.0,,,
907,2011-02-10,1,0,2,7,False,4,1,0.1,0.0758,0.5,0.4179,0.0,99.0,99.0,,,
908,2011-02-10,1,0,2,8,False,4,1,0.1,0.0758,0.49,0.3284,5.0,173.0,178.0,,,
909,2011-02-10,1,0,2,9,False,4,1,0.12,0.1061,0.42,0.3582,1.0,121.0,122.0,,,
910,2011-02-10,1,0,2,10,False,4,1,0.12,0.1061,0.42,0.2985,1.0,34.0,35.0,,,
911,2011-02-10,1,0,2,11,False,4,1,0.14,0.1212,0.39,0.3582,1.0,44.0,45.0,,,
912,2011-02-10,1,0,2,12,False,4,1,0.16,0.1364,0.34,0.3881,4.0,65.0,69.0,,,
913,2011-02-10,1,0,2,13,False,4,1,0.18,0.1667,0.29,0.2985,3.0,59.0,62.0,,,
914,2011-02-10,1,0,2,14,False,4,1,0.2,0.1818,0.27,0.2836,6.0,42.0,48.0,,,
915,2011-02-10,1,0,2,15,False,4,1,0.2,0.197,0.25,0.2537,0.0,50.0,50.0,,,
916,2011-02-10,1,0,2,16,False,4,1,0.2,0.1818,0.27,0.2985,4.0,76.0,80.0,,,
917,2011-02-10,1,0,2,17,False,4,1,0.18,0.1818,0.26,0.194,6.0,159.0,165.0,,,
918,2011-02-10,1,0,2,18,False,4,1,0.16,0.1818,0.28,0.1343,3.0,157.0,160.0,,,
919,2011-02-10,1,0,2,19,False,4,1,0.14,0.1667,0.28,0.1045,2.0,110.0,112.0,,,
920,2011-02-10,1,0,2,20,False,4,1,0.14,0.1818,0.31,0.0896,4.0,93.0,97.0,,,
921,2011-02-10,1,0,2,21,False,4,1,0.14,0.2121,0.39,0.0,2.0,70.0,72.0,,,
922,2011-02-10,1,0,2,22,False,4,1,0.12,0.197,0.39,0.0,4.0,47.0,51.0,,,
923,2011-02-10,1,0,2,23,False,4,1,0.12,0.1515,0.42,0.1045,1.0,33.0,34.0,,,
924,2011-02-11,1,0,2,0,False,5,1,0.1,0.1364,0.49,0.1045,2.0,12.0,14.0,,,
925,2011-02-11,1,0,2,1,False,5,1,0.1,0.1364,0.54,0.0896,1.0,6.0,7.0,,,
926,2011-02-11,1,0,2,2,False,5,1,0.1,0.1364,0.54,0.0896,0.0,3.0,3.0,,,
927,2011-02-11,1,0,2,5,False,5,1,0.08,0.1212,0.63,0.0896,0.0,4.0,4.0,,,
928,2011-02-11,1,0,2,6,False,5,1,0.1,0.1818,0.68,0.0,1.0,23.0,24.0,,,
929,2011-02-11,1,0,2,7,False,5,1,0.08,0.1667,0.73,0.0,1.0,73.0,74.0,,,
930,2011-02-11,1,0,2,8,False,5,1,0.1,0.1212,0.74,0.1642,4.0,212.0,216.0,,,
931,2011-02-11,1,0,2,9,False,5,1,0.12,0.1212,0.74,0.2239,8.0,132.0,140.0,,,
932,2011-02-11,1,0,2,10,False,5,1,0.14,0.1364,0.69,0.194,5.0,39.0,44.0,,,
933,2011-02-11,1,0,2,11,False,5,1,0.22,0.2273,0.47,0.1343,12.0,52.0,64.0,,,
934,2011-02-11,1,0,2,12,False,5,1,0.22,0.2273,0.47,0.1343,7.0,64.0,71.0,,,
935,2011-02-11,1,0,2,13,False,5,1,0.24,0.2273,0.35,0.194,21.0,89.0,110.0,,,
936,2011-02-11,1,0,2,14,False,5,1,0.3,0.2879,0.26,0.2537,17.0,67.0,84.0,,,
937,2011-02-11,1,0,2,15,False,5,1,0.32,0.3182,0.21,0.1642,12.0,62.0,74.0,,,
938,2011-02-11,1,0,2,16,False,5,1,0.3,0.2879,0.28,0.194,14.0,111.0,125.0,,,
939,2011-02-11,1,0,2,17,False,5,1,0.3,0.3333,0.24,0.0,18.0,193.0,211.0,,,
940,2011-02-11,1,0,2,18,False,5,1,0.28,0.3182,0.28,0.0,9.0,165.0,174.0,,,
941,2011-02-11,1,0,2,19,False,5,1,0.26,0.303,0.33,0.0,7.0,94.0,101.0,,,
942,2011-02-11,1,0,2,20,False,5,1,0.22,0.2273,0.55,0.1343,2.0,61.0,63.0,,,
943,2011-02-11,1,0,2,21,False,5,1,0.2,0.2121,0.59,0.1343,1.0,46.0,47.0,,,
944,2011-02-11,1,0,2,22,False,5,1,0.2,0.2273,0.64,0.0896,2.0,41.0,43.0,,,
945,2011-02-11,1,0,2,23,False,5,1,0.18,0.2424,0.69,0.0,5.0,48.0,53.0,,,
946,2011-02-12,1,0,2,0,False,6,1,0.16,0.197,0.69,0.0896,3.0,27.0,30.0,,,
947,2011-02-12,1,0,2,1,False,6,1,0.14,0.2121,0.86,0.0,2.0,22.0,24.0,,,
948,2011-02-12,1,0,2,2,False,6,1,0.14,0.2121,0.8,0.0,2.0,13.0,15.0,,,
949,2011-02-12,1,0,2,3,False,6,1,0.12,0.197,0.8,0.0,3.0,7.0,10.0,,,
950,2011-02-12,1,0,2,4,False,6,1,0.12,0.1667,0.74,0.0896,0.0,4.0,4.0,,,
951,2011-02-12,1,0,2,5,False,6,1,0.12,0.1667,0.74,0.0896,0.0,1.0,1.0,,,
952,2011-02-12,1,0,2,6,False,6,1,0.12,0.1364,0.93,0.194,1.0,1.0,2.0,,,
953,2011-02-12,1,0,2,7,False,6,1,0.12,0.1515,0.8,0.1045,2.0,9.0,11.0,,,
954,2011-02-12,1,0,2,8,False,6,1,0.14,0.1515,0.86,0.1343,2.0,28.0,30.0,,,
955,2011-02-12,1,0,2,9,False,6,1,0.16,0.1818,0.64,0.1343,5.0,38.0,43.0,,,
956,2011-02-12,1,0,2,10,False,6,1,0.22,0.2121,0.41,0.2537,13.0,71.0,84.0,,,
957,2011-02-12,1,0,2,11,False,6,1,0.3,0.2727,0.28,0.3284,30.0,84.0,114.0,,,
958,2011-02-12,1,0,2,12,False,6,1,0.3,0.2727,0.39,0.4627,27.0,93.0,120.0,,,
959,2011-02-12,1,0,2,13,False,6,1,0.3,0.2727,0.39,0.4179,32.0,103.0,135.0,,,
960,2011-02-12,1,0,2,14,False,6,1,0.34,0.3182,0.31,0.2836,30.0,90.0,120.0,,,
961,2011-02-12,1,0,2,15,False,6,1,0.34,0.303,0.29,0.4179,47.0,127.0,174.0,,,
962,2011-02-12,1,0,2,16,False,6,1,0.34,0.303,0.29,0.4179,42.0,103.0,145.0,,,
963,2011-02-12,1,0,2,17,False,6,1,0.32,0.2879,0.31,0.5224,24.0,113.0,137.0,,,
964,2011-02-12,1,0,2,18,False,6,1,0.28,0.2576,0.38,0.3284,4.0,60.0,64.0,,,
965,2011-02-12,1,0,2,19,False,6,1,0.28,0.2727,0.38,0.1642,2.0,39.0,41.0,,,
966,2011-02-12,1,0,2,20,False,6,1,0.26,0.2576,0.41,0.2239,1.0,39.0,40.0,,,
967,2011-02-12,1,0,2,21,False,6,1,0.26,0.303,0.41,0.0,9.0,42.0,51.0,,,
968,2011-02-12,1,0,2,22,False,6,1,0.24,0.2576,0.44,0.0896,6.0,39.0,45.0,,,
969,2011-02-12,1,0,2,23,False,6,1,0.22,0.2273,0.51,0.1343,1.0,31.0,32.0,,,
970,2011-02-13,1,0,2,0,False,0,1,0.2,0.2273,0.64,0.1045,5.0,34.0,39.0,,,
971,2011-02-13,1,0,2,1,False,0,1,0.2,0.2273,0.59,0.0896,1.0,23.0,24.0,,,
972,2011-02-13,1,0,2,2,False,0,2,0.2,0.2273,0.75,0.0896,1.0,19.0,20.0,,,
973,2011-02-13,1,0,2,3,False,0,2,0.2,0.2273,0.69,0.1045,4.0,8.0,12.0,,,
974,2011-02-13,1,0,2,4,False,0,2,0.2,0.2121,0.69,0.1642,0.0,2.0,2.0,,,
975,2011-02-13,1,0,2,6,False,0,2,0.2,0.2121,0.69,0.1343,2.0,3.0,5.0,,,
976,2011-02-13,1,0,2,7,False,0,2,0.22,0.2727,0.55,0.0,0.0,3.0,3.0,,,
977,2011-02-13,1,0,2,8,False,0,2,0.22,0.2273,0.64,0.194,1.0,11.0,12.0,,,
978,2011-02-13,1,0,2,9,False,0,2,0.24,0.2273,0.6,0.2239,12.0,35.0,47.0,,,
979,2011-02-13,1,0,2,10,False,0,1,0.3,0.2727,0.45,0.3284,19.0,86.0,105.0,,,
980,2011-02-13,1,0,2,11,False,0,1,0.32,0.2879,0.39,0.4478,26.0,86.0,112.0,,,
981,2011-02-13,1,0,2,12,False,0,1,0.36,0.3182,0.32,0.4627,58.0,94.0,152.0,,,
982,2011-02-13,1,0,2,13,False,0,1,0.38,0.3939,0.29,0.3582,62.0,92.0,154.0,,,
983,2011-02-13,1,0,2,14,False,0,2,0.4,0.4091,0.3,0.4179,51.0,110.0,161.0,,,
984,2011-02-13,1,0,2,15,False,0,2,0.4,0.4091,0.3,0.2985,40.0,122.0,162.0,,,
985,2011-02-13,1,0,2,16,False,0,2,0.42,0.4242,0.28,0.3284,28.0,106.0,134.0,,,
986,2011-02-13,1,0,2,17,False,0,1,0.42,0.4242,0.28,0.3284,30.0,95.0,125.0,,,
987,2011-02-13,1,0,2,18,False,0,1,0.4,0.4091,0.32,0.2985,17.0,78.0,95.0,,,
988,2011-02-13,1,0,2,19,False,0,1,0.4,0.4091,0.35,0.2836,11.0,50.0,61.0,,,
989,2011-02-13,1,0,2,20,False,0,1,0.4,0.4091,0.35,0.3284,15.0,32.0,47.0,,,
990,2011-02-13,1,0,2,21,False,0,1,0.4,0.4091,0.35,0.3582,6.0,45.0,51.0,,,
991,2011-02-13,1,0,2,22,False,0,1,0.4,0.4091,0.35,0.2985,5.0,31.0,36.0,,,
